Customer_ID,tradeDate,ticker,Side,Quantity,Px,TradeCurrency,FeeUSD
C100780,2025-08-14,QGXD,SELL,-140,341.69,GBP,
C100026,2025-07-07,HXWQP,SELL,-412,259.77,EUR,
C100790,2025-07-16,KEJT,BUY,438,94.69,USD,7.27
C100665,2025-07-25,ZVW,SELL,-255,281.59,USD,6.7
C100628,2025-06-30,RDVYC,SELL,-483,45.12,ILS,
C100421,2025-08-26,TSK,BUY,479,230.38,USD,9.24
C100672,2025-06-26,MVXJK,SELL,-139,155.14,USD,5.66
C100670,2025-07-16,UIHUJ,SELL,-340,371.91,EUR,
C100479,2025-08-21,ZBNNZ,BUY,450,227.29,ILS,
C100502,2025-06-24,ELK,SELL,-293,128.06,GBP,
C100120,2025-08-18,IMD,BUY,133,316.83,GBP,
C100666,2025-08-19,IQUI,SELL,-72,131.24,USD,2.8
C100068,2025-08-26,HLSEL,SELL,-157,392.03,GBP,
C100681,2025-07-31,AKOAQ,SELL,-257,251.13,EUR,
C100904,2025-06-26,KCIRN,SELL,-80,377.14,ILS,
C100628,2025-08-18,ZGJ,BUY,54,120.18,ILS,
C100877,2025-08-01,DTBYQ,SELL,-248,161.42,USD,3.33
C100345,2025-06-11,LBDKO,SELL,-46,7.36,EUR,
C100810,2025-06-27,TTLY,BUY,138,291.1,ILS,
C100153,2025-07-30,NTVB,SELL,-160,231.21,EUR,
C100811,2025-08-12,AJDX,SELL,-72,8.74,USD,4.73
C100166,2025-08-13,EYERS,SELL,-32,15.22,USD,1.09
C100709,2025-07-28,ETUOT,SELL,-452,368.75,GBP,
C100380,2025-06-20,IRKXL,BUY,362,74.01,ILS,
C100786,2025-08-06,BIBMX,SELL,-212,63.59,EUR,
C100586,2025-06-17,FRWQW,BUY,51,248.01,GBP,
C100450,2025-08-14,RKTA,SELL,-355,241.26,GBP,
C100391,2025-08-04,NHV,BUY,395,21.89,ILS,
C100449,2025-06-02,GLHTL,BUY,194,126.23,GBP,
C100329,2025-07-10,RDCQB,SELL,-26,80.3,ILS,
C100792,2025-07-21,BYWX,SELL,-106,106.11,EUR,
C100488,2025-06-03,DFPC,SELL,-354,313.68,ILS,
C100761,2025-07-08,VFKM,SELL,-353,152.48,GBP,
C100860,2025-08-15,JJH,BUY,8,71.57,ILS,
C100123,2025-08-19,NGXB,SELL,-113,83.76,ILS,
C100762,2025-07-24,NTUX,BUY,241,41.45,USD,4.83
C100407,2025-07-09,CQBSZ,BUY,207,93.87,GBP,
C100744,2025-08-14,XVGQO,BUY,282,217.2,EUR,
C100731,2025-08-22,IDD,SELL,-66,198.31,ILS,
C100833,2025-07-08,ZQME,BUY,377,176.03,ILS,
C100818,2025-08-14,TNT,SELL,-314,144.74,USD,3.65
C100468,2025-06-11,TNT,BUY,495,236.55,USD,7.76
C100170,2025-07-14,MCKL,BUY,103,280.2,USD,5.69
C100164,2025-06-17,JFG,BUY,434,8.74,GBP,
C100323,2025-08-18,IUGA,BUY,324,114.37,EUR,
C100289,2025-07-25,LJJEF,SELL,-276,61.04,USD,6.35
C100817,2025-07-11,BTSV,BUY,329,257.47,ILS,
C100130,2025-07-24,WKYOP,BUY,383,42.57,ILS,
C100165,2025-07-24,JRRO,BUY,375,45.36,EUR,
C100054,2025-08-14,GEL,SELL,-319,53.61,USD,4.76
C100326,2025-06-26,REK,BUY,190,112.44,EUR,
C100951,2025-08-12,CES,BUY,211,105.77,ILS,
C100581,2025-08-29,VQPD,BUY,293,140.34,GBP,
C100402,2025-07-31,KDIJV,SELL,-56,101.14,GBP,
C100391,2025-06-26,JRZ,BUY,189,254.33,ILS,
C100001,2025-08-20,QTSFL,BUY,210,351.99,GBP,
C100615,2025-06-20,KEJT,BUY,73,259.56,USD,2.31
C100972,2025-08-29,ROBIQ,BUY,270,195.4,USD,2.88
C100859,2025-08-21,DGNK,SELL,-14,113.86,GBP,
C100594,2025-08-04,PLUGD,BUY,314,38.7,USD,3.14
C100381,2025-08-29,BQQBS,SELL,-240,299.74,EUR,
C100914,2025-07-03,RXQH,BUY,281,278.13,USD,6.47
C100773,2025-08-22,MFZI,BUY,425,32.85,EUR,
C100334,2025-06-13,IYFI,BUY,57,151.34,GBP,
C100108,2025-06-06,URQYJ,SELL,-412,201.43,ILS,
C100358,2025-07-04,BQXZT,SELL,-130,27.06,USD,5.18
C100235,2025-06-17,FVOPV,SELL,-252,364.66,GBP,
C100383,2025-07-17,VUFA,SELL,-183,90.5,EUR,
C100532,2025-08-25,THX,SELL,-261,120.41,ILS,
C100119,2025-07-02,RBQI,BUY,24,350.53,EUR,
C100998,2025-06-27,NXVG,SELL,-499,207.47,ILS,
C100543,2025-08-21,KKHDK,BUY,373,206.06,USD,6.24
C100509,2025-08-27,JGH,SELL,-62,68.01,EUR,
C100928,2025-06-25,XPMCJ,SELL,-78,183.75,USD,4.08
C100750,2025-08-04,EMWB,SELL,-435,41.06,USD,5.19
C100552,2025-06-26,TNCQV,BUY,97,105.12,ILS,
C100468,2025-07-16,SLRY,SELL,-234,296.5,EUR,
C100127,2025-07-22,QWPSB,BUY,492,40.09,USD,9.67
C100626,2025-06-02,cqoac,SELL,-197,260.67,GBP,
C100251,2025-07-29,NMCB,SELL,-449,365.83,ILS,
C100019,2025-06-19,UFU,BUY,421,83.36,GBP,
C100232,2025-07-16,fblso,SELL,-182,116.28,EUR,
C100233,2025-07-16,BTQGT,SELL,-267,366.1,EUR,
C100704,2025-08-18,HQPT,BUY,21,49.01,EUR,
C100787,2025-06-16,DFPC,SELL,-482,393.37,USD,8.31
C100692,2025-07-28,YTR,SELL,-498,48.36,ILS,
C100024,2025-07-14,BHICN,SELL,-445,315.78,USD,7.33
C100170,2025-07-29,UFU,BUY,341,130.05,ILS,
C100730,2025-08-08,PLUGD,BUY,463,282.49,EUR,
C100707,2025-09-01,OOX,SELL,-448,193.18,EUR,
C100483,2025-06-17,IHYA,SELL,-186,59.93,ILS,
C100053,2025-07-22,BVCC,BUY,174,2.53,USD,3.49
C100890,2025-07-29,DWBKS,BUY,125,296.82,USD,3.14
C100601,2025-08-20,QZIUC,SELL,-39,8.12,EUR,
C100038,2025-07-23,TEH,SELL,-358,172.33,ILS,
C100809,2025-07-21,ECNQI,BUY,247,206.57,EUR,
C100306,2025-06-16,YZMHJ,BUY,235,286.34,USD,4.47
C100908,2025-06-04,TIHE,SELL,-217,76.01,ILS,
C100317,2025-07-09,ZBNNZ,BUY,104,9.46,GBP,
C100721,2025-08-13,DGNK,SELL,-170,42.34,EUR,
C100967,2025-06-19,RDCQB,BUY,194,207.91,EUR,
C100529,2025-08-18,MOSWO,SELL,-387,388.45,GBP,
C100430,2025-06-03,NOI,SELL,-208,67.91,GBP,
C100929,2025-06-27,FRWQW,BUY,138,51.87,EUR,
C100308,2025-07-23,ITQ,SELL,-202,178.63,EUR,
C100145,2025-07-01,NIEX,SELL,-327,214.1,EUR,
C100320,2025-07-30,BVB,SELL,-18,315.83,USD,4.34
C100098,2025-06-06,CLRJD,SELL,-42,62.06,ILS,
C100534,2025-06-10,QWO,SELL,-420,31.01,USD,6.69
C100778,2025-08-08,PBBUP,BUY,363,275.71,ILS,
C100611,2025-06-18,UFU,SELL,-48,42.07,USD,2.76
C100975,2025-06-06,DWBKS,BUY,251,43.53,USD,4.96
C100068,2025-08-18,BYWX,BUY,413,355.32,EUR,
C100848,2025-06-10,LRJLC,BUY,456,99.29,GBP,
C100380,2025-07-21,EMF,SELL,-104,21.78,USD,2.2
C100895,2025-07-11,PTCVZ,BUY,263,38.12,ILS,
C100009,2025-06-06,EMF,SELL,-242,296.56,GBP,
C100626,2025-06-18,JTON,BUY,147,112.19,USD,4.2
C100873,2025-08-13,auitq,SELL,-398,264.34,USD,7.25
C100672,2025-08-26,YHSK,BUY,32,338.61,GBP,
C100937,2025-07-16,XVB,SELL,-73,110.43,ILS,
C100687,2025-07-08,TARPY,SELL,-47,202.87,GBP,
C100636,2025-07-18,CRHS,SELL,-277,361.5,ILS,
C100130,2025-06-18,FRWQW,SELL,-123,57.08,EUR,
C100714,2025-06-24,YENP,BUY,430,288.41,USD,7.52
C100563,2025-07-29,AJDX,SELL,-170,45.89,USD,5.31
C100596,2025-08-26,DTBYQ,BUY,473,366.97,USD,8.91
C100106,2025-07-09,FDNTE,SELL,-395,261.78,USD,5.29
C100376,2025-08-19,ZMKI,SELL,-115,319.54,USD,5.25
C100410,2025-07-17,QGXD,SELL,-137,396.18,USD,1.8
C100326,2025-08-08,ZMGPF,BUY,282,51.6,USD,7.7
C100829,2025-07-25,AQO,BUY,88,135.71,USD,5.75
C100207,2025-06-23,BWBA,BUY,352,307.94,EUR,
C100481,2025-08-21,FZETA,BUY,57,140.13,USD,1.24
C100612,2025-08-27,ZPDCR,BUY,42,250.0,ILS,
C100046,2025-06-03,UIKD,SELL,-52,249.59,EUR,
C100705,2025-07-29,UCFR,BUY,83,98.29,ILS,
C100562,2025-08-06,VQPD,SELL,-389,69.55,GBP,
C100162,2025-06-06,ROBIQ,BUY,482,168.17,USD,9.15
C100838,2025-06-12,EYU,BUY,456,136.54,ILS,
C100614,2025-08-26,REZ,SELL,-354,389.98,USD,8.0
C100544,2025-07-11,RNQ,BUY,249,285.2,ILS,
C100566,2025-08-04,KEFPW,BUY,276,379.81,USD,7.71
C100560,2025-06-06,HSSU,SELL,-29,30.06,USD,1.25
C100086,2025-06-09,WASRN,SELL,-466,82.23,GBP,
C100459,2025-06-09,EYU,SELL,-393,159.35,USD,6.39
C100255,2025-08-07,KHFTC,BUY,332,374.54,USD,8.06
C100384,2025-06-26,BTSV,BUY,425,54.53,ILS,
C100093,2025-07-16,KHFTC,BUY,428,48.78,GBP,
C100199,2025-07-25,NIEX,SELL,-315,373.39,GBP,
C100429,2025-08-29,LSI,SELL,-126,273.24,EUR,
C100492,2025-07-16,DGNK,BUY,303,150.92,ILS,
C100044,2025-07-22,NWWHU,BUY,8,215.19,ILS,
C100186,2025-08-27,ISI,SELL,-370,349.59,ILS,
C100539,2025-06-24,IHYA,SELL,-180,303.09,USD,5.99
C100344,2025-06-05,DBY,SELL,-15,162.17,ILS,
C100495,2025-07-11,MFOYS,BUY,58,210.62,ILS,
C100008,2025-07-31,LRJLC,BUY,328,232.83,EUR,
C100194,2025-06-16,KBXO,BUY,38,13.79,ILS,
C100141,2025-08-26,ZHSM,SELL,-388,341.59,USD,7.87
C100141,2025-07-16,CWPU,SELL,-445,237.97,EUR,
C100551,2025-07-15,VTRPU,BUY,464,335.39,USD,7.77
C100808,2025-08-21,DRAY,BUY,265,65.3,USD,4.84
C100140,2025-08-18,YAV,BUY,376,243.34,GBP,
C100732,2025-07-07,FBYB,BUY,263,70.81,GBP,
C100107,2025-08-07,XEAK,SELL,-309,176.7,GBP,
C100850,2025-08-18,LMHK,SELL,-242,178.18,ILS,
C100107,2025-08-21,KZXVY,SELL,-46,18.47,USD,5.12
C100311,2025-08-06,ZPDCR,BUY,85,266.45,USD,4.18
C100675,2025-06-20,QHKZE,SELL,-447,320.86,ILS,
C100172,2025-07-28,DGFQX,BUY,95,392.95,EUR,
C100590,2025-08-20,PVRH,SELL,-70,328.68,EUR,
C100652,2025-07-10,RNQ,BUY,360,381.69,EUR,
C100970,2025-08-07,SLRY,BUY,177,25.14,USD,5.06
C100290,2025-07-23,RHI,BUY,216,287.18,GBP,
C100439,2025-08-08,CRHS,SELL,-18,47.39,ILS,
C100078,2025-07-31,FZETA,BUY,325,129.79,EUR,
C100605,2025-07-10,RXQH,SELL,-176,69.58,USD,2.86
C100988,2025-07-16,YIJUV,BUY,281,319.3,USD,6.25
C100389,2025-08-08,ZTSC,SELL,-488,166.37,EUR,
C100596,2025-06-06,JFG,SELL,-98,189.23,GBP,
C100871,2025-07-21,PQAYV,BUY,379,334.88,EUR,
C100488,2025-07-01,ZBNNZ,SELL,-53,290.94,ILS,
C100240,2025-06-10,KUYA,SELL,-215,157.98,GBP,
C100509,2025-06-16,WBG,BUY,212,159.04,EUR,
C100420,2025-07-17,KQV,BUY,100,95.98,EUR,
C100933,2025-07-30,wvaw,SELL,-125,93.97,ILS,
C100088,2025-08-13,RXQH,SELL,-250,168.67,USD,5.42
C100849,2025-07-31,NTVB,BUY,392,87.59,USD,6.68
C100267,2025-08-12,AJDX,BUY,454,156.66,USD,5.79
C100489,2025-07-03,IGRIG,BUY,231,227.61,ILS,
C100894,2025-08-27,SEHZP,SELL,-466,220.72,USD,8.48
C100087,2025-08-08,HUMGL,SELL,-465,305.72,EUR,
C100986,2025-08-14,NIACK,BUY,488,326.4,USD,8.82
C100417,2025-06-16,QXMO,SELL,-373,223.41,EUR,
C100098,2025-06-24,GCLLZ,BUY,304,45.55,ILS,
C100967,2025-08-07,UJLJN,SELL,-338,40.8,EUR,
C100330,2025-06-16,RJOI,SELL,-236,294.53,EUR,
C100744,2025-07-22,BYWX,BUY,159,23.46,ILS,
C100730,2025-06-25,HPZMD,BUY,498,358.39,ILS,
C100209,2025-06-06,MURH,BUY,228,145.78,USD,6.24
C100443,2025-06-26,CGR,SELL,-47,9.82,EUR,
C100574,2025-06-02,UWVG,BUY,231,383.23,GBP,
C100395,2025-06-16,UGFOQ,SELL,-264,260.51,ILS,
C100966,2025-07-28,UZXTV,SELL,-443,231.25,ILS,
C100953,2025-08-18,auitq,BUY,452,5.99,USD,8.72
C100272,2025-06-24,NSL,BUY,243,370.57,USD,5.34
C100175,2025-07-07,GDF,BUY,121,142.03,USD,6.01
C100567,2025-08-21,WLW,BUY,443,150.73,EUR,
C100745,2025-07-07,OBNT,SELL,-79,207.5,ILS,
C100346,2025-08-06,QGC,SELL,-6,41.23,ILS,
C100601,2025-07-16,YADL,SELL,-98,270.32,EUR,
C100032,2025-06-27,VCX,SELL,-369,75.06,EUR,
C100460,2025-06-02,MFZI,SELL,-277,183.08,GBP,
C100294,2025-08-07,CFQZ,SELL,-36,334.86,ILS,
C100034,2025-06-26,SEHZP,SELL,-448,281.83,GBP,
C100910,2025-06-13,HUMGL,SELL,-370,196.0,ILS,
C100814,2025-06-12,KOG,SELL,-284,335.1,GBP,
C100297,2025-08-07,SEHZP,SELL,-198,239.35,USD,3.37
C100354,2025-08-19,GCLLZ,SELL,-323,47.27,EUR,
C100658,2025-09-01,YCYR,SELL,-470,300.85,GBP,
C100012,2025-07-08,WTAOP,BUY,16,203.54,EUR,
C100266,2025-06-03,CIM,BUY,364,274.94,USD,7.87
C100955,2025-06-30,FJB,SELL,-55,59.72,EUR,
C100083,2025-07-07,SBJ,SELL,-39,252.02,EUR,
C100215,2025-08-25,YCYR,BUY,111,210.67,GBP,
C100905,2025-07-22,DWBKS,SELL,-19,134.32,GBP,
C100192,2025-06-23,DGFQX,BUY,116,321.12,USD,1.69
C100849,2025-07-23,LDXCH,SELL,-198,59.24,USD,3.4
C100150,2025-08-28,BADQB,SELL,-144,20.7,EUR,
C100712,2025-08-21,TTH,SELL,-407,302.33,EUR,
C100553,2025-07-24,ISI,BUY,241,223.52,ILS,
C100419,2025-08-14,NWWHU,SELL,-115,399.65,GBP,
C100619,2025-06-25,SND,BUY,149,333.01,GBP,
C100111,2025-09-01,HED,SELL,-322,164.33,ILS,
C100263,2025-06-05,GLHTL,SELL,-402,175.76,USD,7.39
C100716,2025-06-30,UGD,SELL,-85,266.98,EUR,
C100891,2025-08-21,BWX,SELL,-422,145.52,USD,6.84
C100410,2025-08-04,FLAI,SELL,-448,398.98,GBP,
C100150,2025-07-10,JDF,SELL,-129,203.61,USD,1.48
C100252,2025-08-15,UFU,SELL,-385,206.66,ILS,
C100211,2025-06-10,SYQ,SELL,-204,320.85,USD,3.45
C100053,2025-07-09,GERAA,SELL,-5,389.77,ILS,
C100356,2025-08-25,QSC,SELL,-132,58.84,EUR,
C100510,2025-08-13,KUL,BUY,54,313.57,ILS,
C100394,2025-09-01,QLRX,BUY,23,71.12,GBP,
C100278,2025-06-24,AOJU,SELL,-46,63.29,GBP,
C100236,2025-08-14,QIZZ,BUY,79,34.78,USD,1.93
C100932,2025-06-04,OPUVG,SELL,-353,295.43,ILS,
C100491,2025-08-27,ZBNNZ,SELL,-245,131.13,EUR,
C100961,2025-07-23,PNM,SELL,-161,216.63,ILS,
C100832,2025-07-02,YAV,SELL,-247,293.52,GBP,
C100950,2025-08-25,UWVG,SELL,-90,128.61,GBP,
C100800,2025-06-27,PLUGD,SELL,-12,145.87,USD,4.73
C100991,2025-07-31,QZIZI,SELL,-439,208.11,EUR,
C100501,2025-08-07,FITJ,SELL,-409,272.69,GBP,
C100364,2025-06-10,YBY,BUY,425,70.04,USD,5.35
C100913,2025-08-08,HOO,SELL,-51,268.65,ILS,
C100881,2025-06-23,USVXZ,SELL,-295,275.92,GBP,
C100419,2025-06-04,RKUX,BUY,252,169.26,ILS,
C100910,2025-06-25,EMF,SELL,-478,342.83,GBP,
C100816,2025-08-22,PFCH,SELL,-297,295.95,ILS,
C100389,2025-06-06,GSHRU,BUY,305,259.97,USD,5.91
C100174,2025-06-18,XEAK,BUY,192,197.81,EUR,
C100476,2025-07-30,VUFA,SELL,-287,128.6,USD,6.34
C100137,2025-07-28,OBNT,SELL,-45,12.18,GBP,
C100480,2025-08-06,TPAF,BUY,150,354.98,EUR,
C100252,2025-07-03,JDF,BUY,463,316.58,USD,7.47
C100123,2025-08-12,VQPD,BUY,442,72.4,GBP,
C100215,2025-08-19,REZ,SELL,-191,127.84,ILS,
C100758,2025-07-16,KOGMS,SELL,-72,30.28,ILS,
C100675,2025-06-30,QYXRA,SELL,-393,42.07,USD,4.46
C100893,2025-07-09,JKBBO,BUY,215,399.48,USD,3.88
C100573,2025-08-26,DTOT,BUY,44,216.66,EUR,
C100386,2025-06-19,ETWH,BUY,149,165.28,USD,4.79
C100706,2025-08-22,USVXZ,SELL,-315,135.05,USD,6.92
C100806,2025-08-11,TFNN,SELL,-89,399.35,GBP,
C100458,2025-06-11,VQPD,BUY,327,179.17,EUR,
C100569,2025-08-22,MBTTD,BUY,415,305.82,USD,8.1
C100729,2025-07-02,MAQUS,SELL,-1,192.89,ILS,
C100773,2025-06-02,ITQ,SELL,-311,177.6,EUR,
C100031,2025-07-25,AZSVP,BUY,326,11.31,GBP,
C100098,2025-06-19,GBA,SELL,-158,376.62,ILS,
C100756,2025-06-17,CLRJD,SELL,-66,85.74,ILS,
C100076,2025-06-06,OANHZ,SELL,-65,265.86,USD,3.39
C100515,2025-06-18,PBBUP,BUY,155,315.49,USD,4.16
C100722,2025-08-01,NWWHU,BUY,68,95.36,GBP,
C100883,2025-09-01,OPUVG,SELL,-442,38.76,GBP,
C100376,2025-06-26,DYD,BUY,364,148.11,ILS,
C100749,2025-06-02,WLW,BUY,386,264.93,GBP,
C100912,2025-08-29,TTH,BUY,87,283.02,EUR,
C100315,2025-08-22,DTOT,SELL,-475,88.43,GBP,
C100111,2025-08-25,FBYB,SELL,-321,297.51,ILS,
C100698,2025-08-29,SSNOZ,BUY,74,218.33,ILS,
C100561,2025-08-13,ROJT,SELL,-430,184.91,EUR,
C100347,2025-08-20,CPIKH,SELL,-47,166.87,EUR,
C100769,2025-07-07,NQQXU,BUY,464,348.01,GBP,
C100998,2025-08-22,TNCQV,BUY,58,186.52,USD,2.73
C100897,2025-06-16,AKOAQ,SELL,-108,274.89,USD,5.33
C100878,2025-06-11,PBBUP,BUY,29,275.05,EUR,
C100497,2025-07-17,BSAI,SELL,-40,50.21,USD,3.36
C100954,2025-08-20,YBU,SELL,-356,329.22,GBP,
C100482,2025-07-07,IGRIG,SELL,-243,375.3,ILS,
C100527,2025-08-13,PVRH,SELL,-84,294.71,EUR,
C100570,2025-08-08,YHSK,SELL,-10,311.8,ILS,
C100092,2025-08-01,ZGOJ,SELL,-411,78.17,GBP,
C100068,2025-06-16,AWOX,BUY,399,113.63,EUR,
C100496,2025-07-09,AZSVP,SELL,-194,327.21,USD,4.86
C100337,2025-06-17,RDVYC,BUY,9,169.35,GBP,
C100622,2025-07-21,ANHZ,BUY,245,330.74,EUR,
C100415,2025-06-25,OTEN,BUY,41,325.53,USD,4.75
C100727,2025-08-08,TZC,BUY,60,198.23,EUR,
C100618,2025-07-31,NHV,SELL,-406,182.52,USD,7.42
C100695,2025-06-13,YHSK,SELL,-190,289.66,EUR,
C100778,2025-08-28,BBYX,BUY,259,65.86,USD,2.77
C100803,2025-09-01,PYO,SELL,-212,377.6,ILS,
C100146,2025-07-08,IYFI,SELL,-487,241.71,GBP,
C100240,2025-08-13,CLRJD,BUY,250,58.14,ILS,
C100883,2025-08-11,CYLG,BUY,485,60.27,ILS,
C100118,2025-06-19,YFA,BUY,270,81.24,EUR,
C100724,2025-08-08,PDTOU,SELL,-395,377.12,ILS,
C100524,2025-07-02,FDNTE,SELL,-327,49.68,GBP,
C100201,2025-06-24,RDXN,SELL,-38,102.54,GBP,
C100710,2025-08-18,OTEN,BUY,146,34.06,ILS,
C100937,2025-07-07,IMG,BUY,333,195.86,GBP,
C100814,2025-07-14,LPNIP,SELL,-431,285.95,ILS,
C100102,2025-07-04,RKTA,SELL,-332,310.08,EUR,
C100842,2025-06-13,BIBMX,SELL,-280,98.27,EUR,
C100650,2025-07-30,PDTOU,BUY,436,318.95,EUR,
C100298,2025-08-06,AWOK,BUY,379,231.84,EUR,
C100358,2025-06-09,NLUC,BUY,452,244.31,ILS,
C100460,2025-06-23,HJD,BUY,14,229.77,ILS,
C100108,2025-07-23,YTBXO,BUY,72,159.97,GBP,
C100887,2025-09-01,QKP,SELL,-291,210.45,GBP,
C100525,2025-07-23,GGD,SELL,-428,385.85,USD,4.76
C100220,2025-06-23,ECNQI,BUY,128,318.99,EUR,
C100193,2025-08-13,NCRE,SELL,-247,61.56,EUR,
C100943,2025-09-01,MJYL,SELL,-346,235.41,EUR,
C100453,2025-06-13,NDFD,BUY,257,30.85,EUR,
C100286,2025-06-23,TMP,SELL,-380,273.97,USD,5.26
C100858,2025-06-10,auitq,BUY,351,108.49,EUR,
C100521,2025-07-10,YAV,BUY,465,85.32,USD,8.36
C100082,2025-08-22,PSBT,SELL,-130,298.84,GBP,
C100853,2025-07-02,UJLJN,SELL,-225,169.52,ILS,
C100840,2025-08-13,KOKF,SELL,-384,304.52,ILS,
C100701,2025-06-27,QGJ,SELL,-123,62.36,EUR,
C100207,2025-08-12,NEJHK,SELL,-438,20.99,EUR,
C100459,2025-06-17,PAG,BUY,185,173.3,EUR,
C100037,2025-08-14,CTGDC,SELL,-71,261.44,ILS,
C100105,2025-08-27,JTON,BUY,150,38.41,ILS,
C100567,2025-07-10,LHAUQ,SELL,-450,7.02,EUR,
C100575,2025-07-17,HSSU,SELL,-311,108.93,GBP,
C100677,2025-08-19,HZRHO,BUY,37,339.77,EUR,
C100647,2025-07-17,BVB,SELL,-279,240.9,USD,6.29
C100424,2025-07-21,BHZY,BUY,152,83.11,ILS,
C100854,2025-06-05,CPIKH,BUY,304,252.23,EUR,
C100745,2025-08-29,TPAF,SELL,-230,326.53,EUR,
C100634,2025-08-01,AWBKJ,SELL,-202,220.87,USD,3.47
C100601,2025-06-27,CIM,SELL,-387,51.82,USD,7.09
C100910,2025-08-07,BIBMX,SELL,-321,387.67,EUR,
C100144,2025-06-26,KBJZN,SELL,-294,370.91,GBP,
C100887,2025-09-01,ELK,SELL,-381,14.25,EUR,
C100913,2025-07-22,NLZBM,BUY,373,209.23,USD,5.98
C100146,2025-08-29,RDVYC,BUY,180,242.04,USD,6.34
C100256,2025-06-10,AITDJ,SELL,-275,397.26,ILS,
C100240,2025-07-07,WID,BUY,23,73.78,USD,3.88
C100679,2025-07-30,ZNK,BUY,76,63.55,ILS,
C100795,2025-08-08,BTSV,BUY,419,28.13,EUR,
C100670,2025-08-29,LKM,SELL,-135,55.94,EUR,
C100425,2025-08-06,WWJE,SELL,-156,94.59,GBP,
C100913,2025-06-16,MAQUS,BUY,189,125.34,ILS,
C100169,2025-07-09,VQU,SELL,-184,144.58,ILS,
C100268,2025-08-28,UIHUJ,SELL,-425,18.64,EUR,
C100862,2025-06-23,URQYJ,SELL,-135,207.14,GBP,
C100615,2025-07-22,MFOYS,SELL,-445,392.64,USD,9.19
C100118,2025-06-04,ZQME,BUY,390,222.6,USD,5.7
C100673,2025-06-10,UIKD,BUY,299,359.08,EUR,
C100745,2025-06-05,QXMO,BUY,312,306.52,ILS,
C100581,2025-08-07,EYCEP,BUY,444,338.04,ILS,
C100621,2025-06-02,TEH,BUY,49,302.15,GBP,
C100097,2025-07-03,CSEG,BUY,194,363.68,EUR,
C100106,2025-06-25,UFUF,SELL,-273,6.97,GBP,
C100367,2025-06-24,GCLLZ,BUY,58,171.14,USD,2.56
C100802,2025-06-25,WTAOP,SELL,-138,399.36,EUR,
C100251,2025-07-31,MUSKV,BUY,268,36.97,GBP,
C100691,2025-08-14,WLW,SELL,-478,397.22,ILS,
C100631,2025-06-10,SXB,BUY,457,39.28,EUR,
C100960,2025-08-11,UWVG,SELL,-83,36.2,USD,1.97
C100058,2025-06-04,XYKK,BUY,112,202.64,GBP,
C100680,2025-08-04,BVCC,BUY,53,77.82,EUR,
C100727,2025-07-31,HZOM,BUY,169,177.19,USD,1.98
C100467,2025-06-30,MVXJK,SELL,-320,217.68,EUR,
C100758,2025-08-26,VOYZR,SELL,-232,120.77,USD,3.33
C100736,2025-08-14,SEHZP,BUY,250,114.11,GBP,
C100048,2025-06-10,LHAUQ,BUY,78,240.76,ILS,
C100853,2025-06-18,CPIKH,SELL,-326,228.43,GBP,
C100136,2025-06-18,XEAK,BUY,406,209.19,EUR,
C100713,2025-06-02,MQH,SELL,-382,227.19,USD,7.83
C100148,2025-08-22,MGJ,SELL,-295,152.67,ILS,
C100272,2025-07-28,NOT,SELL,-321,109.08,GBP,
C100925,2025-08-28,AKOAQ,SELL,-255,211.37,USD,6.93
C100598,2025-07-24,PZVHJ,BUY,92,324.51,ILS,
C100553,2025-07-01,KVK,BUY,259,386.72,USD,6.73
C100748,2025-06-25,RKUX,BUY,155,332.2,GBP,
C100558,2025-08-28,LRJLC,BUY,2,199.4,ILS,
C100098,2025-06-24,NCRE,BUY,27,235.16,ILS,
C100000,2025-07-10,USVXZ,SELL,-433,171.64,ILS,
C100951,2025-06-26,SMGRA,BUY,344,390.08,USD,6.66
C100117,2025-07-09,EZEH,BUY,333,46.31,ILS,
C100967,2025-08-29,CRHS,BUY,278,80.65,USD,6.98
C100271,2025-06-27,ADWZ,BUY,183,396.97,EUR,
C100779,2025-07-31,KSBR,BUY,304,120.8,ILS,
C100270,2025-07-18,OGJGR,SELL,-339,38.77,USD,4.83
C100671,2025-06-04,AWBKJ,SELL,-374,346.21,GBP,
C100252,2025-07-03,WIS,SELL,-233,282.39,EUR,
C100245,2025-06-13,BZP,SELL,-105,375.4,USD,1.27
C100360,2025-08-25,YZMHJ,BUY,88,143.1,USD,5.49
C100160,2025-07-01,UJLJN,SELL,-294,75.49,GBP,
C100577,2025-07-10,RDXN,BUY,278,59.89,GBP,
C100289,2025-07-09,CFQZ,BUY,1,143.27,EUR,
C100093,2025-07-16,BSU,BUY,298,272.95,ILS,
C100033,2025-08-28,BMNSU,BUY,359,319.13,EUR,
C100672,2025-08-07,CGR,BUY,359,383.99,EUR,
C100832,2025-06-04,JGH,BUY,162,79.67,USD,5.99
C100711,2025-08-21,KBJZN,BUY,48,33.27,ILS,
C100156,2025-08-29,XMDWL,SELL,-398,235.17,GBP,
C100354,2025-06-20,QZIZI,SELL,-393,242.44,EUR,
C100222,2025-06-13,MFZI,BUY,280,149.19,ILS,
C100509,2025-07-10,DWBKS,SELL,-494,68.74,USD,7.18
C100156,2025-06-24,SBJ,BUY,483,295.05,USD,8.57
C100852,2025-07-14,HYQTC,SELL,-268,95.63,EUR,
